target_id	length	eff_length	est_counts	tpm
CCDS22721.1|Mm108|chr8	1275	980.931	0	0
CCDS22722.2|Mm108|chr8	1137	842.931	0	0
CCDS22723.1|Mm108|chr8	1062	767.931	0	0
CCDS22726.1|Mm108|chr8	378	136.393	2139	408.187
CCDS22727.1|Mm108|chr8	2871	2576.93	0	0
CCDS22728.1|Mm108|chr8	2235	1940.93	0	0
CCDS22729.1|Mm108|chr8	1755	1460.93	0	0
CCDS22730.1|Mm108|chr8	1539	1244.93	0	0
CCDS22731.1|Mm108|chr8	900	605.998	0	0
CCDS22733.1|Mm108|chr8	2988	2693.93	3	0.0289852
CCDS22734.1|Mm108|chr8	1149	854.931	0	0
CCDS22735.1|Mm108|chr8	2919	2624.93	0	0
CCDS22736.1|Mm108|chr8	2847	2552.93	59.6993	0.608655
CCDS22737.1|Mm108|chr8	579	287.297	0	0
CCDS22738.1|Mm108|chr8	1206	911.931	0	0
CCDS22739.1|Mm108|chr8	864	569.998	0	0
CCDS22740.1|Mm108|chr8	714	419.998	5	0.309859
CCDS22741.1|Mm108|chr8	1674	1379.93	0	0
CCDS22742.1|Mm108|chr8	420	173.812	0	0
CCDS22743.1|Mm108|chr8	822	527.998	0	0
CCDS22744.1|Mm108|chr8	1863	1568.93	0	0
CCDS22746.1|Mm108|chr8	2355	2060.93	0	0
CCDS22747.1|Mm108|chr8	636	342.157	0	0
CCDS22748.1|Mm108|chr8	1674	1379.93	0	0
CCDS22749.1|Mm108|chr8	876	581.998	0	0
CCDS22750.1|Mm108|chr8	1233	938.931	0	0
CCDS22751.1|Mm108|chr8	1083	788.931	0	0
CCDS22752.1|Mm108|chr8	1281	986.931	0	0
CCDS22753.1|Mm108|chr8	4320	4025.93	0	0
CCDS22754.1|Mm108|chr8	2157	1862.93	0	0
CCDS22755.1|Mm108|chr8	2031	1736.93	0	0
CCDS22756.1|Mm108|chr8	948	653.998	0	0
CCDS22757.1|Mm108|chr8	1353	1058.93	0	0
CCDS22759.1|Mm108|chr8	1347	1052.93	0	0
CCDS22760.1|Mm108|chr8	2370	2075.93	0	0
CCDS22761.3|Mm108|chr8	585	292.718	0	0
CCDS22762.1|Mm108|chr8	786	491.998	0	0
CCDS22763.1|Mm108|chr8	759	464.998	0	0
CCDS22764.1|Mm108|chr8	1134	839.931	0	0
CCDS22765.1|Mm108|chr8	3468	3173.93	0	0
CCDS22766.1|Mm108|chr8	2148	1853.93	0	0
CCDS22767.1|Mm108|chr8	1770	1475.93	0	0
CCDS22768.1|Mm108|chr8	4575	4280.93	0	0
CCDS22769.1|Mm108|chr8	1713	1418.93	0	0
CCDS22770.1|Mm108|chr8	1230	935.931	0	0
CCDS22771.1|Mm108|chr8	2196	1901.93	0	0
CCDS22773.1|Mm108|chr8	969	674.931	0	0
CCDS22774.1|Mm108|chr8	801	506.998	0	0
CCDS22775.1|Mm108|chr8	846	551.998	0	0
CCDS22776.1|Mm108|chr8	2037	1742.93	0	0
CCDS22777.1|Mm108|chr8	2151	1856.93	0	0
CCDS22778.1|Mm108|chr8	873	578.998	0	0
CCDS22780.1|Mm108|chr8	2676	2381.93	0	0
CCDS22781.1|Mm108|chr8	573	282.009	0	0
CCDS22783.1|Mm108|chr8	1011	716.931	0	0
CCDS22786.1|Mm108|chr8	438	183.022	0	0
CCDS22787.1|Mm108|chr8	1329	1034.93	0	0
CCDS22788.1|Mm108|chr8	4002	3707.93	0	0
CCDS22789.1|Mm108|chr8	2691	2396.93	0	0
CCDS22790.1|Mm108|chr8	2772	2477.93	0	0
CCDS22791.1|Mm108|chr8	2397	2102.93	0	0
CCDS22792.1|Mm108|chr9	1995	1700.93	0	0
CCDS22793.1|Mm108|chr9	2664	2369.93	0	0
CCDS22794.1|Mm108|chr9	930	635.998	0	0
CCDS22795.1|Mm108|chr9	1824	1529.93	0	0
CCDS22796.1|Mm108|chr9	1038	743.931	0	0
CCDS22797.1|Mm108|chr9	2709	2414.93	0	0
CCDS22798.1|Mm108|chr9	1209	914.931	0	0
CCDS22799.1|Mm108|chr9	1122	827.931	0	0
CCDS22800.1|Mm108|chr9	1260	965.931	0	0
CCDS22801.1|Mm108|chr9	1113	818.931	0	0
CCDS22803.1|Mm108|chr9	1419	1124.93	0	0
CCDS22804.1|Mm108|chr9	1422	1127.93	0	0
CCDS22805.1|Mm108|chr9	1392	1097.93	0	0
CCDS22806.1|Mm108|chr9	1440	1145.93	0	0
CCDS22807.1|Mm108|chr9	1431	1136.93	0	0
CCDS22808.1|Mm108|chr9	1398	1103.93	0	0
CCDS22809.1|Mm108|chr9	1449	1154.93	0	0
CCDS22810.1|Mm108|chr9	588	295.6	0	0
CCDS22811.1|Mm108|chr9	1839	1544.93	0	0
CCDS22812.2|Mm108|chr9	1809	1514.93	0	0
CCDS22813.1|Mm108|chr9	804	509.998	0	0
CCDS22815.1|Mm108|chr9	2793	2498.93	0	0
CCDS22816.1|Mm108|chr9	2781	2486.93	0	0
CCDS22818.3|Mm108|chr9	1932	1637.93	0	0
CCDS22819.1|Mm108|chr9	1020	725.931	0	0
CCDS22820.1|Mm108|chr9	1479	1184.93	0	0
CCDS22821.1|Mm108|chr9	1506	1211.93	0	0
CCDS22822.2|Mm108|chr9	1533	1238.93	0	0
CCDS22823.1|Mm108|chr9	690	396.157	0	0
CCDS22824.2|Mm108|chr9	2547	2252.93	0	0
CCDS22825.1|Mm108|chr9	1302	1007.93	0	0
CCDS22826.1|Mm108|chr9	717	422.998	0	0
CCDS22827.1|Mm108|chr9	2121	1826.93	0	0
CCDS22829.1|Mm108|chr9	1272	977.931	0	0
CCDS22830.1|Mm108|chr9	519	239.407	0	0
CCDS22831.1|Mm108|chr9	735	440.998	0	0
CCDS22832.1|Mm108|chr9	1281	986.931	0	0
CCDS22833.1|Mm108|chr9	600	307.508	0	0
CCDS22834.1|Mm108|chr9	1950	1655.93	0	0
CCDS22835.1|Mm108|chr9	948	653.998	0	0
CCDS22836.1|Mm108|chr9	969	674.931	0	0
CCDS22838.1|Mm108|chr9	180	39.0333	0	0
CCDS22839.2|Mm108|chr9	1524	1229.93	0	0
CCDS22840.1|Mm108|chr9	1503	1208.93	0	0
CCDS22841.1|Mm108|chr9	1095	800.931	0	0
CCDS22842.1|Mm108|chr9	996	701.931	0	0
CCDS22844.1|Mm108|chr9	687	393.157	0	0
CCDS22845.1|Mm108|chr9	561	274.426	0	0
CCDS22846.1|Mm108|chr9	942	647.998	0	0
CCDS22847.1|Mm108|chr9	966	671.931	0	0
CCDS22848.1|Mm108|chr9	948	653.998	0	0
CCDS22849.1|Mm108|chr9	939	644.998	0	0
CCDS22850.1|Mm108|chr9	939	644.998	0	0
CCDS22851.1|Mm108|chr9	936	641.998	0	0
CCDS22852.1|Mm108|chr9	954	659.998	0	0
CCDS22853.1|Mm108|chr9	942	647.998	0	0
CCDS22854.1|Mm108|chr9	939	644.998	0	0
CCDS22855.1|Mm108|chr9	939	644.998	0	0
CCDS22856.1|Mm108|chr9	939	644.998	0	0
CCDS22857.1|Mm108|chr9	939	644.998	0	0
CCDS22858.1|Mm108|chr9	948	653.998	0	0
CCDS22859.1|Mm108|chr9	939	644.998	0	0
CCDS22860.1|Mm108|chr9	918	623.998	0	0
CCDS22861.1|Mm108|chr9	948	653.998	0	0
CCDS22862.1|Mm108|chr9	1824	1529.93	0	0
CCDS22863.1|Mm108|chr9	930	635.998	0	0
CCDS22864.1|Mm108|chr9	930	635.998	0	0
CCDS22865.1|Mm108|chr9	954	659.998	0	0
CCDS22866.1|Mm108|chr9	921	626.998	0	0
CCDS22867.1|Mm108|chr9	939	644.998	0	0
CCDS22868.1|Mm108|chr9	939	644.998	0	0
CCDS22869.1|Mm108|chr9	996	701.931	0	0
CCDS22870.1|Mm108|chr9	930	635.998	0	0
CCDS22871.2|Mm108|chr9	972	677.931	0	0
CCDS22872.1|Mm108|chr9	936	641.998	0	0
CCDS22873.1|Mm108|chr9	936	641.998	0	0
CCDS22874.2|Mm108|chr9	972	677.931	0	0
CCDS22875.2|Mm108|chr9	960	665.998	0	0
CCDS22876.1|Mm108|chr9	960	665.998	0	0
CCDS22877.1|Mm108|chr9	2265	1970.93	0	0
CCDS22878.2|Mm108|chr9	1626	1331.93	0	0
CCDS22880.1|Mm108|chr9	981	686.931	0	0
CCDS22881.1|Mm108|chr9	822	527.998	0	0
CCDS22882.1|Mm108|chr9	498	220.025	0	0
CCDS22883.1|Mm108|chr9	5220	4925.93	0	0
CCDS22884.1|Mm108|chr9	954	659.998	0	0
CCDS22885.1|Mm108|chr9	873	578.998	0	0
CCDS22886.1|Mm108|chr9	1374	1079.93	0	0
CCDS22887.1|Mm108|chr9	1413	1118.93	0	0
CCDS22888.1|Mm108|chr9	1059	764.931	0	0
CCDS22889.1|Mm108|chr9	1614	1319.93	0	0
CCDS22890.1|Mm108|chr9	789	494.998	0	0
CCDS22891.1|Mm108|chr9	2754	2459.93	0	0
CCDS22892.1|Mm108|chr9	525	244.87	0	0
CCDS22894.1|Mm108|chr9	1140	845.931	0	0
CCDS22895.1|Mm108|chr9	2535	2240.93	0	0
CCDS22896.1|Mm108|chr9	1833	1538.93	0	0
CCDS22897.1|Mm108|chr9	1875	1580.93	0	0
CCDS22898.1|Mm108|chr9	1203	908.931	0	0
CCDS22899.1|Mm108|chr9	1425	1130.93	0	0
CCDS22901.1|Mm108|chr9	501	222.347	0	0
CCDS22902.1|Mm108|chr9	1272	977.931	0	0
CCDS22903.1|Mm108|chr9	2121	1826.93	0	0
CCDS22904.1|Mm108|chr9	684	390.157	0	0
CCDS22905.2|Mm108|chr9	591	298.57	0	0
CCDS22906.1|Mm108|chr9	1827	1532.93	0	0
CCDS22907.1|Mm108|chr9	939	644.998	0	0
CCDS22908.1|Mm108|chr9	801	506.998	0	0
CCDS22909.1|Mm108|chr9	4845	4550.93	4.53455	0.0259343
CCDS22910.1|Mm108|chr9	2589	2294.93	0	0
CCDS22911.1|Mm108|chr9	2532	2237.93	0	0
CCDS22912.1|Mm108|chr9	660	366.157	0	0
CCDS22913.1|Mm108|chr9	570	281.779	0	0
CCDS22915.1|Mm108|chr9	1524	1229.93	0	0
CCDS22916.1|Mm108|chr9	2130	1835.93	0	0
CCDS22917.1|Mm108|chr9	1782	1487.93	0	0
CCDS22918.1|Mm108|chr9	1566	1271.93	0	0
CCDS22919.1|Mm108|chr9	1848	1553.93	14676	245.82
CCDS22920.1|Mm108|chr9	1308	1013.93	0	0
CCDS22921.1|Mm108|chr9	894	599.998	0	0
CCDS22923.1|Mm108|chr9	984	689.931	0	0
CCDS22927.1|Mm108|chr9	3366	3071.93	0	0
CCDS22928.1|Mm108|chr9	2643	2348.93	0	0
CCDS22929.1|Mm108|chr9	2058	1763.93	0	0
CCDS22930.1|Mm108|chr9	1116	821.931	0	0
CCDS22931.2|Mm108|chr9	2241	1946.93	0	0
CCDS22932.1|Mm108|chr9	462	193.617	0	0
CCDS22933.1|Mm108|chr9	1338	1043.93	0	0
CCDS22934.1|Mm108|chr9	1215	920.931	0	0
CCDS22935.1|Mm108|chr9	1710	1415.93	0	0
CCDS22936.1|Mm108|chr9	1005	710.931	0	0
CCDS22937.1|Mm108|chr9	681	387.157	0	0
CCDS22938.1|Mm108|chr9	1011	716.931	0	0
CCDS22939.1|Mm108|chr9	933	638.998	0	0
CCDS22941.1|Mm108|chr9	465	196.335	0	0
CCDS22942.1|Mm108|chr9	1014	719.931	0	0
CCDS22943.1|Mm108|chr9	1035	740.931	0	0
CCDS22944.1|Mm108|chr9	2994	2699.93	0	0
CCDS22945.1|Mm108|chr9	2853	2558.93	0	0
CCDS22946.1|Mm108|chr9	2718	2423.93	0	0
CCDS22948.1|Mm108|chr9	2568	2273.93	0	0
CCDS22949.1|Mm108|chr9	3891	3596.93	0	0
CCDS22950.1|Mm108|chr9	837	542.998	0	0
CCDS22951.3|Mm108|chr9	5223	4928.93	0	0
CCDS22952.1|Mm108|chr9	1260	965.931	0	0
CCDS22953.1|Mm108|chr9	1119	824.931	0	0
CCDS22954.1|Mm108|chr9	1323	1028.93	0	0
CCDS22956.1|Mm108|chr9	1002	707.931	0	0
CCDS22957.1|Mm108|chr9	1017	722.931	0	0
CCDS22958.1|Mm108|chr9	1482	1187.93	0	0
CCDS22959.1|Mm108|chr9	1911	1616.93	0	0
CCDS22960.1|Mm108|chr9	828	533.998	0	0
CCDS22961.1|Mm108|chr9	1056	761.931	0	0
CCDS22962.1|Mm108|chr9	1134	839.931	0	0
CCDS22964.1|Mm108|chr9	3753	3458.93	0	0
CCDS22965.1|Mm108|chr9	1446	1151.93	0	0
CCDS22967.1|Mm108|chr9	300	87.4624	0	0
CCDS22970.1|Mm108|chr9	300	87.4624	0	0
CCDS22971.1|Mm108|chr9	786	491.998	0	0
CCDS22972.1|Mm108|chr9	1431	1136.93	0	0
CCDS22973.2|Mm108|chr9	1023	728.931	0	0
CCDS22974.1|Mm108|chr9	1425	1130.93	0	0
CCDS22975.1|Mm108|chr9	348	112.213	0	0
CCDS22976.1|Mm108|chr9	1257	962.931	0	0
CCDS22978.1|Mm108|chr9	1680	1385.93	0	0
CCDS22979.1|Mm108|chr9	1185	890.931	0	0
CCDS22980.1|Mm108|chr9	987	692.931	0	0
CCDS22982.1|Mm108|chr9	450	184.034	0	0
CCDS22983.1|Mm108|chr9	1626	1331.93	0	0
CCDS22984.1|Mm108|chr9	1179	884.931	0	0
CCDS22986.1|Mm108|chr9	933	638.998	0	0
CCDS22987.1|Mm108|chr9	933	638.998	0	0
CCDS22988.1|Mm108|chr9	933	638.998	0	0
CCDS22989.1|Mm108|chr9	936	641.998	0	0
CCDS22990.1|Mm108|chr9	933	638.998	0	0
CCDS22991.1|Mm108|chr9	945	650.998	0	0
CCDS22992.1|Mm108|chr9	945	650.998	0	0
CCDS22993.1|Mm108|chr9	930	635.998	0	0
CCDS22994.1|Mm108|chr9	930	635.998	0	0
CCDS22995.1|Mm108|chr9	930	635.998	0	0
CCDS22996.1|Mm108|chr9	930	635.998	0	0
CCDS22997.1|Mm108|chr9	945	650.998	0	0
CCDS22998.1|Mm108|chr9	945	650.998	0	0
CCDS22999.1|Mm108|chr9	951	656.998	0	0
CCDS23000.1|Mm108|chr9	939	644.998	0	0
CCDS23001.1|Mm108|chr9	942	647.998	0	0
CCDS23002.1|Mm108|chr9	942	647.998	0	0
CCDS23003.1|Mm108|chr9	951	656.998	0	0
CCDS23004.1|Mm108|chr9	942	647.998	0	0
CCDS23005.1|Mm108|chr9	951	656.998	0	0
CCDS23008.1|Mm108|chr9	954	659.998	0	0
CCDS23009.1|Mm108|chr9	936	641.998	0	0
CCDS23011.1|Mm108|chr9	933	638.998	0	0
CCDS23012.1|Mm108|chr9	933	638.998	0	0
CCDS23013.1|Mm108|chr9	936	641.998	0	0
CCDS23014.1|Mm108|chr9	933	638.998	0	0
CCDS23015.1|Mm108|chr9	936	641.998	0	0
CCDS23016.1|Mm108|chr9	933	638.998	0	0
CCDS23017.1|Mm108|chr9	933	638.998	0	0
CCDS23018.1|Mm108|chr9	939	644.998	0	0
CCDS23019.1|Mm108|chr9	951	656.998	0	0
CCDS23020.1|Mm108|chr9	933	638.998	0	0
CCDS23021.1|Mm108|chr9	930	635.998	0	0
CCDS23022.1|Mm108|chr9	978	683.931	0	0
CCDS23023.1|Mm108|chr9	948	653.998	0	0
CCDS23024.1|Mm108|chr9	2382	2087.93	0	0
CCDS23025.1|Mm108|chr9	933	638.998	0	0
CCDS23026.1|Mm108|chr9	942	647.998	0	0
CCDS23027.1|Mm108|chr9	936	641.998	0	0
CCDS23028.1|Mm108|chr9	954	659.998	0	0
CCDS23029.1|Mm108|chr9	927	632.998	0	0
CCDS23030.1|Mm108|chr9	927	632.998	0	0
CCDS23031.1|Mm108|chr9	927	632.998	0	0
CCDS23032.1|Mm108|chr9	927	632.998	0	0
CCDS23033.1|Mm108|chr9	927	632.998	0	0
CCDS23034.1|Mm108|chr9	933	638.998	0	0
CCDS23035.1|Mm108|chr9	927	632.998	0	0
CCDS23036.1|Mm108|chr9	921	626.998	0	0
CCDS23037.1|Mm108|chr9	936	641.998	0	0
CCDS23038.1|Mm108|chr9	948	653.998	0	0
CCDS23039.1|Mm108|chr9	945	650.998	0	0
CCDS23040.1|Mm108|chr9	936	641.998	0	0
CCDS23041.1|Mm108|chr9	945	650.998	0	0
CCDS23042.1|Mm108|chr9	960	665.998	0	0
CCDS23043.1|Mm108|chr9	966	671.931	0	0
CCDS23044.1|Mm108|chr9	945	650.998	0	0
CCDS23045.1|Mm108|chr9	945	650.998	0	0
CCDS23046.1|Mm108|chr9	945	650.998	0	0
CCDS23047.1|Mm108|chr9	945	650.998	0	0
CCDS23048.1|Mm108|chr9	945	650.998	0	0
CCDS23049.1|Mm108|chr9	936	641.998	0	0
CCDS23050.1|Mm108|chr9	939	644.998	0	0
CCDS23051.1|Mm108|chr9	936	641.998	0	0
CCDS23052.1|Mm108|chr9	2415	2120.93	0	0
CCDS23053.1|Mm108|chr9	933	638.998	0	0
CCDS23054.1|Mm108|chr9	951	656.998	0	0
CCDS23055.1|Mm108|chr9	945	650.998	0	0
CCDS23056.1|Mm108|chr9	936	641.998	0	0
CCDS23057.1|Mm108|chr9	936	641.998	0	0
CCDS23058.1|Mm108|chr9	939	644.998	0	0
CCDS23059.1|Mm108|chr9	933	638.998	0	0
CCDS23060.1|Mm108|chr9	945	650.998	0	0
CCDS23061.1|Mm108|chr9	936	641.998	0	0
CCDS23062.1|Mm108|chr9	936	641.998	0	0
CCDS23063.1|Mm108|chr9	924	629.998	0	0
CCDS23064.1|Mm108|chr9	945	650.998	0	0
CCDS23065.1|Mm108|chr9	924	629.998	0	0
CCDS23066.1|Mm108|chr9	933	638.998	0	0
CCDS23067.1|Mm108|chr9	933	638.998	0	0
CCDS23068.1|Mm108|chr9	981	686.931	0	0
CCDS23069.1|Mm108|chr9	936	641.998	0	0
CCDS23070.1|Mm108|chr9	936	641.998	0	0
CCDS23071.1|Mm108|chr9	933	638.998	0	0
CCDS23072.1|Mm108|chr9	933	638.998	0	0
CCDS23073.1|Mm108|chr9	966	671.931	0	0
CCDS23074.1|Mm108|chr9	948	653.998	0	0
CCDS23075.1|Mm108|chr9	945	650.998	0	0
CCDS23076.1|Mm108|chr9	936	641.998	0	0
CCDS23078.1|Mm108|chr9	939	644.998	0	0
CCDS23079.1|Mm108|chr9	1926	1631.93	0	0
CCDS23080.1|Mm108|chr9	648	354.157	0	0
CCDS23081.1|Mm108|chr9	2637	2342.93	0	0
CCDS23082.1|Mm108|chr9	1122	827.931	0	0
CCDS23083.1|Mm108|chr9	1941	1646.93	0	0
CCDS23084.1|Mm108|chr9	699	404.998	0	0
CCDS23085.1|Mm108|chr9	1917	1622.93	0	0
CCDS23086.1|Mm108|chr9	900	605.998	0	0
CCDS23087.1|Mm108|chr9	6468	6173.93	0	0
CCDS23088.1|Mm108|chr9	1275	980.931	0	0
CCDS23089.1|Mm108|chr9	2871	2576.93	0	0
CCDS23090.1|Mm108|chr9	738	443.998	0	0
CCDS23091.1|Mm108|chr9	849	554.998	0	0
CCDS23092.1|Mm108|chr9	1548	1253.93	0	0
CCDS23093.1|Mm108|chr9	489	211.302	0	0
CCDS23094.1|Mm108|chr9	1860	1565.93	0	0
CCDS23095.1|Mm108|chr9	1191	896.931	0	0
CCDS23096.1|Mm108|chr9	1275	980.931	0	0
CCDS23097.1|Mm108|chr9	1947	1652.93	0	0
CCDS23099.1|Mm108|chr9	1497	1202.93	0	0
CCDS23100.1|Mm108|chr9	2928	2633.93	0	0
CCDS23101.1|Mm108|chr9	1941	1646.93	0	0
CCDS23102.1|Mm108|chr9	1512	1217.93	0	0
CCDS23103.1|Mm108|chr9	2121	1826.93	0	0
CCDS23104.1|Mm108|chr9	1233	938.931	0	0
CCDS23105.1|Mm108|chr9	432	178.672	0	0
CCDS23106.1|Mm108|chr9	1086	791.931	0	0
CCDS23107.1|Mm108|chr9	3000	2705.93	0	0
CCDS23108.1|Mm108|chr9	1290	995.931	0	0
CCDS23109.1|Mm108|chr9	660	366.157	0	0
CCDS23110.1|Mm108|chr9	999	704.931	0	0
CCDS23111.1|Mm108|chr9	672	378.157	0	0
CCDS23112.1|Mm108|chr9	555	269.955	0	0
CCDS23115.1|Mm108|chr9	1125	830.931	0	0
CCDS23116.1|Mm108|chr9	1452	1157.93	0	0
CCDS23117.1|Mm108|chr9	1731	1436.93	0	0
CCDS23118.1|Mm108|chr9	4116	3821.93	0	0
CCDS23119.1|Mm108|chr9	906	611.998	0	0
CCDS23120.1|Mm108|chr9	1098	803.931	0	0
CCDS23121.1|Mm108|chr9	561	274.426	13	1.23299
CCDS23122.2|Mm108|chr9	3087	2792.93	0	0
CCDS23123.1|Mm108|chr9	549	264.287	0	0
CCDS23124.1|Mm108|chr9	522	242.356	0	0
CCDS23125.1|Mm108|chr9	570	281.779	0	0
CCDS23126.1|Mm108|chr9	648	354.157	0	0
CCDS23128.1|Mm108|chr9	1140	845.931	0	0
CCDS23130.1|Mm108|chr9	687	393.157	0	0
CCDS23131.1|Mm108|chr9	1728	1433.93	0	0
CCDS23132.1|Mm108|chr9	1647	1352.93	0	0
CCDS23133.1|Mm108|chr9	285	74.891	0	0
CCDS23134.1|Mm108|chr9	195	45.572	0	0
CCDS23135.1|Mm108|chr9	1506	1211.93	0	0
CCDS23136.1|Mm108|chr9	2007	1712.93	0	0
CCDS23137.1|Mm108|chr9	606	313.044	0	0
CCDS23138.1|Mm108|chr9	2499	2204.93	0	0
CCDS23139.1|Mm108|chr9	690	396.157	0	0
CCDS23140.2|Mm108|chr9	4110	3815.93	77	0.525208
CCDS23141.1|Mm108|chr9	300	87.4624	0	0
CCDS23142.1|Mm108|chr9	1188	893.931	0	0
CCDS23143.1|Mm108|chr9	1107	812.931	0	0
CCDS23144.1|Mm108|chr9	1380	1085.93	0	0
CCDS23145.1|Mm108|chr9	1914	1619.93	0	0
CCDS23147.1|Mm108|chr9	1254	959.931	0	0
CCDS23148.1|Mm108|chr9	1338	1043.93	4	0.0997308
CCDS23149.1|Mm108|chr9	1371	1076.93	0	0
CCDS23150.1|Mm108|chr9	1287	992.931	0	0
CCDS23151.1|Mm108|chr9	1677	1382.93	0	0
CCDS23152.1|Mm108|chr9	1632	1337.93	0	0
CCDS23154.1|Mm108|chr9	714	419.998	0	0
CCDS23155.1|Mm108|chr9	798	503.998	0	0
CCDS23157.1|Mm108|chr9	795	500.998	0	0
CCDS23158.1|Mm108|chr9	2022	1727.93	0	0
CCDS23160.1|Mm108|chr9	1314	1019.93	0	0
CCDS23161.1|Mm108|chr9	2340	2045.93	0	0
CCDS23163.1|Mm108|chr9	2115	1820.93	0	0
CCDS23164.1|Mm108|chr9	435	180.83	0	0
CCDS23166.2|Mm108|chr9	879	584.998	0	0
CCDS23167.1|Mm108|chr9	948	653.998	0	0
CCDS23168.1|Mm108|chr9	1929	1634.93	0	0
CCDS23169.1|Mm108|chr9	2136	1841.93	0	0
CCDS23171.1|Mm108|chr9	549	264.287	0	0
CCDS23172.1|Mm108|chr9	528	247.793	0	0
CCDS23173.1|Mm108|chr9	501	222.347	0	0
CCDS23174.1|Mm108|chr9	1869	1574.93	0	0
CCDS23175.1|Mm108|chr9	1836	1541.93	0	0
CCDS23176.1|Mm108|chr9	771	476.998	0	0
CCDS23177.1|Mm108|chr9	3549	3254.93	0	0
CCDS23178.1|Mm108|chr9	567	279.036	0	0
CCDS23181.1|Mm108|chr9	5883	5588.93	0	0
CCDS23182.1|Mm108|chr9	1512	1217.93	0	0
CCDS23183.1|Mm108|chr9	948	653.998	0	0
CCDS23184.1|Mm108|chr9	1275	980.931	0	0
CCDS23185.1|Mm108|chr9	654	360.157	0	0
CCDS23187.1|Mm108|chr9	1512	1217.93	0	0
CCDS23189.1|Mm108|chr9	1650	1355.93	0	0
CCDS23190.2|Mm108|chr9	1377	1082.93	0	0
CCDS23191.1|Mm108|chr9	1101	806.931	0	0
CCDS23192.1|Mm108|chr9	2166	1871.93	0	0
CCDS23193.1|Mm108|chr9	1194	899.931	0	0
CCDS23194.1|Mm108|chr9	918	623.998	0	0
CCDS23195.1|Mm108|chr9	414	168.307	0	0
CCDS23196.1|Mm108|chr9	2892	2597.93	0	0
CCDS23197.1|Mm108|chr9	1131	836.931	0	0
CCDS23198.1|Mm108|chr9	399	154.138	0	0
CCDS23199.2|Mm108|chr9	1500	1205.93	0	0
CCDS23200.1|Mm108|chr9	1488	1193.93	0	0
CCDS23201.1|Mm108|chr9	1137	842.931	0	0
CCDS23202.2|Mm108|chr9	1209	914.931	0	0
CCDS23203.1|Mm108|chr9	1617	1322.93	0	0
CCDS23204.1|Mm108|chr9	1002	707.931	0	0
CCDS23205.1|Mm108|chr9	1080	785.931	0	0
CCDS23206.1|Mm108|chr9	963	668.998	0	0
CCDS23207.1|Mm108|chr9	762	467.998	0	0
CCDS23208.1|Mm108|chr9	1041	746.931	0	0
CCDS23209.1|Mm108|chr9	1845	1550.93	0	0
CCDS23210.1|Mm108|chr9	828	533.998	0	0
CCDS23211.1|Mm108|chr9	6984	6689.93	0	0
CCDS23212.1|Mm108|chr9	1725	1430.93	0	0
CCDS23213.1|Mm108|chr9	555	269.955	0	0
CCDS23214.1|Mm108|chr9	1077	782.931	0	0
CCDS23215.1|Mm108|chr9	1782	1487.93	0	0
CCDS23216.1|Mm108|chr9	3825	3530.93	0	0
CCDS23217.1|Mm108|chr9	1170	875.931	0	0
CCDS23218.1|Mm108|chr9	2478	2183.93	0	0
CCDS23219.1|Mm108|chr9	3072	2777.93	0	0
CCDS23221.1|Mm108|chr9	615	321.98	0	0
CCDS23222.1|Mm108|chr9	600	307.508	0	0
CCDS23223.1|Mm108|chr9	441	184.664	0	0
CCDS23224.1|Mm108|chr9	990	695.931	0	0
CCDS23226.1|Mm108|chr9	477	202.528	0	0
CCDS23228.1|Mm108|chr9	1353	1058.93	1	0.0245795
CCDS23229.1|Mm108|chr9	1542	1247.93	0	0
CCDS23230.1|Mm108|chr9	1575	1280.93	0	0
CCDS23231.1|Mm108|chr9	1527	1232.93	0	0
CCDS23232.1|Mm108|chr9	1917	1622.93	6	0.096226
CCDS23233.1|Mm108|chr9	1707	1412.93	0	0
CCDS23234.1|Mm108|chr9	1143	848.931	0	0
CCDS23235.1|Mm108|chr9	1995	1700.93	0	0
CCDS23236.1|Mm108|chr9	2013	1718.93	8	0.121136
CCDS23237.1|Mm108|chr9	1287	992.931	0	0
CCDS23238.1|Mm108|chr9	2238	1943.93	0	0
CCDS23239.1|Mm108|chr9	2658	2363.93	0	0
CCDS23240.2|Mm108|chr9	2520	2225.93	0	0
CCDS23241.1|Mm108|chr9	1200	905.931	0	0
CCDS23243.1|Mm108|chr9	879	584.998	0	0
CCDS23244.1|Mm108|chr9	951	656.998	0	0
CCDS23245.1|Mm108|chr9	846	551.998	0	0
CCDS23246.1|Mm108|chr9	4479	4184.93	0	0
CCDS23248.1|Mm108|chr9	1491	1196.93	0	0
CCDS23249.1|Mm108|chr9	828	533.998	0	0
CCDS23250.1|Mm108|chr9	1587	1292.93	0	0
CCDS23251.1|Mm108|chr9	1383	1088.93	0	0
CCDS23254.1|Mm108|chr9	666	372.157	0	0
CCDS23255.1|Mm108|chr9	1188	893.931	0	0
CCDS23256.1|Mm108|chr9	1977	1682.93	0	0
CCDS23257.1|Mm108|chr9	2259	1964.93	0	0
CCDS23258.1|Mm108|chr9	1479	1184.93	0	0
CCDS23259.1|Mm108|chr9	4242	3947.93	0	0
CCDS23260.1|Mm108|chr9	345	109.559	0	0
CCDS23261.1|Mm108|chr9	993	698.931	0	0
CCDS23262.1|Mm108|chr9	1857	1562.93	0	0
CCDS23263.1|Mm108|chr9	1200	905.931	0	0
